Graph Name,Density,Node Count,Edge Count,DFS Time (ms),BFS Time (ms),Start Node
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_43.txt,0.007584781641527576,1181,10570,4.159,4.67,96
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_343.txt,0.006104893890580203,1472,13219,4.65,4.949,392
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_42.txt,0.007357455208303818,1218,10906,4.906,5.154,273
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_344.txt,0.008963130568374717,1003,9008,4.012,4.22,300
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_45.txt,0.006885876514698017,1302,11664,4.917,4.495,3
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_345.txt,0.006775743812079921,1321,11815,4.586,4.024,1153
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_44.txt,0.008416998403764352,1063,9502,4.047,4.315,381
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_346.txt,0.008583164847630984,1046,9382,3.917,4.231,334
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_449.txt,0.0074413914586131434,1198,10671,3.593,4.217,378
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_47.txt,0.00874848467355539,1020,9093,4.31,3.921,330
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_347.txt,0.007044544730292099,1272,11389,4.988,4.716,415
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_448.txt,0.006759517345947467,1328,11912,4.509,4.81,669
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_46.txt,0.0072985107460052,1229,11015,5.016,4.957,327
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_348.txt,0.007037359243638357,1279,11503,4.751,5.104,775
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_447.txt,0.007026934949994057,1278,11468,5.052,5.097,333
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_49.txt,0.007230021605312534,1239,11090,4.638,5.286,517
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_349.txt,0.007614929560110664,1182,10630,4.318,4.513,1143
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_446.txt,0.006412766391353115,1401,12578,4.333,5.127,634
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_48.txt,0.006999536494925839,1281,11477,3.955,4.978,1240
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_35.txt,0.008015393161636249,1115,9956,4.178,4.498,322
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_352.txt,0.008896060906984441,1008,9030,2.405,2.878,299
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_350.txt,0.008840864440078585,1019,9171,3.487,3.698,586
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_37.txt,0.0063833053890023726,1403,12556,4.865,5.756,946
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_351.txt,0.006042059859282238,1488,13369,5.409,5.51,44
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_36.txt,0.006412233227815787,1400,12559,3.779,3.726,762
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_358.txt,0.006860705639000541,1305,11675,4.881,4.878,918
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_359.txt,0.007280748680760569,1231,11024,4.666,5.094,119
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_378.txt,0.0073615836684194245,1220,10948,4.669,4.873,105
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_379.txt,0.008357770747276849,1069,9542,4.401,4.621,856
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_38.txt,0.007257864164961138,1234,11043,4.218,4.302,684
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_380.txt,0.006205768341690672,1443,12913,4.544,5.079,1038
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_381.txt,0.0062135507022505285,1451,13073,5.556,5.658,1075
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_382.txt,0.0072678183202392254,1237,11112,4.205,4.34,949
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_383.txt,0.008456778048476873,1061,9511,4.094,4.52,269
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_384.txt,0.00700265917657222,1288,11608,3.842,5.088,896
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_385.txt,0.005987426895355284,1496,13391,5.593,4.464,735
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_386.txt,0.008961164315817487,1004,9024,3.777,3.309,969
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_387.txt,0.006253765349731036,1434,12851,5.788,5.556,742
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_388.txt,0.006429557401964504,1397,12539,5.291,5.447,323
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_389.txt,0.006705574444585659,1334,11924,4.947,5.373,1101
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_39.txt,0.008318745065733017,1080,9694,3.432,3.964,575
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_398.txt,0.008618679203376027,1040,9313,3.863,4.09,793
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_399.txt,0.00651629311816261,1374,12293,5.162,4.937,860
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_4.txt,0.006845802868783836,1312,11775,4.45,4.889,211
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_408.txt,0.00622693396266994,1447,13029,5.057,5.819,354
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_400.txt,0.0067336924186069,1334,11974,5.118,5.115,419
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_401.txt,0.007855059874666502,1136,10128,3.467,3.986,1122
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_402.txt,0.006095682428643112,1473,13217,5.014,6.071,754
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_403.txt,0.006862262397706597,1302,11624,5.186,5.455,1163
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_404.txt,0.007841839384787936,1143,10236,3.772,3.754,833
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_8.txt,0.006282718895828563,1424,12731,5.477,6.097,802
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_405.txt,0.0067739650677396505,1314,11687,4.936,5.561,939
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_9.txt,0.008565965790300391,1053,9489,2.921,3.982,624
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_406.txt,0.007840470093467897,1147,10306,3.354,3.647,974
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_407.txt,0.007529157758821413,1191,10671,3.938,3.17,637
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_409.txt,0.007162363044348516,1253,11236,4.339,4.423,112
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_5.txt,0.007461003256748459,1199,10717,4.71,4.857,1179
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_410.txt,0.007284787394276446,1233,11066,4.572,3.579,639
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_411.txt,0.006360936367250532,1403,12512,5.231,5.692,726
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_412.txt,0.008507510466723777,1058,9514,4.002,4.171,186
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_413.txt,0.007183791345155905,1246,11144,4.274,4.666,1125
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_414.txt,0.007266354894092121,1233,11038,4.403,4.747,1227
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_415.txt,0.006107261203512015,1462,13045,4.932,4.866,500
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_416.txt,0.006680885487813945,1343,12041,5.115,5.264,387
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_417.txt,0.00787151462316428,1138,10185,4.428,4.093,601
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_418.txt,0.007098406380959862,1267,11386,4.709,4.993,421
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_419.txt,0.007260648058059064,1238,11119,4.533,3.812,123
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_430.txt,0.008541525078156857,1051,9426,4.23,4.055,604
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_431.txt,0.006710635679909482,1334,11933,5.133,4.912,849
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_432.txt,0.006249908882830609,1435,12861,5.271,5.735,450
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_433.txt,0.00704278327440711,1274,11422,3.956,3.352,837
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_434.txt,0.0076769800083207424,1171,10518,4.747,4.492,499
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_435.txt,0.008064437937520604,1113,9981,4.464,4.535,16
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_440.txt,0.00637831918970709,1405,12582,4.189,5.157,1099
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_441.txt,0.007196126425764768,1254,11307,4.608,4.815,987
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_442.txt,0.006611543220306649,1355,12130,4.403,5.587,318
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_443.txt,0.007609054702972796,1178,10550,4.793,4.474,988
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_444.txt,0.0064201927860248155,1394,12467,5.05,4.649,467
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_445.txt,0.007321137275028254,1219,10870,4.572,5.141,299
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_468.txt,0.006094320104716189,1474,13232,4.632,5.411,739
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_469.txt,0.00624325381606935,1443,12991,5.281,5.709,1375
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_478.txt,0.007933180056410933,1129,10103,4.082,4.776,339
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_479.txt,0.007232028951547814,1240,11111,4.048,5.1,1009
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_488.txt,0.007783177334088904,1154,10356,4.562,4.73,647
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_489.txt,0.0065258345869763194,1374,12311,4.991,5.443,855
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_498.txt,0.007315644039018544,1226,10987,3.903,4.78,72
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_499.txt,0.006422197192860856,1393,12453,4.455,4.572,460
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_50.txt,0.00600975009661329,1494,13405,5.684,5.217,24
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_51.txt,0.008924209523011917,1002,8951,3.532,4.004,279
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_52.txt,0.0076313873042845,1177,10563,4.718,4.946,10
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_53.txt,0.008394224999117511,1065,9512,3.881,3.857,706
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_54.txt,0.008286398653460219,1084,9728,3.963,4.234,762
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_55.txt,0.008054068823633413,1116,10022,2.868,3.02,741
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_56.txt,0.007630664840277657,1177,10562,4.677,4.487,816
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_57.txt,0.008615447745882528,1036,9238,2.786,3.903,243
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_58.txt,0.006872949462011923,1303,11660,5.229,5.565,533
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_59.txt,0.008385400120018356,1065,9502,3.833,4.123,575
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_6.txt,0.005991451004238728,1496,13400,4.796,4.941,599
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_60.txt,0.005971536579942184,1500,13427,5.566,5.521,485
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_61.txt,0.006626299119826617,1357,12193,5.202,5.395,7
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_62.txt,0.006480424978788677,1384,12404,4.702,5.519,499
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_63.txt,0.006646426877858143,1355,12194,4.868,5.298,1035
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_64.txt,0.006353784435417705,1410,12623,4.297,4.944,264
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_65.txt,0.006383440891859887,1414,12754,4.214,4.712,835
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_66.txt,0.006369891628789595,1410,12655,4.201,4.471,1075
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_67.txt,0.007278632822956615,1229,10985,3.465,4.464,667
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_68.txt,0.00862793366402606,1040,9323,3.969,3.897,410
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_69.txt,0.006225450233454384,1442,12936,5.434,5.684,1116
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_7.txt,0.007721430484067716,1160,10381,3.577,4.728,902
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_78.txt,0.00732476264391158,1222,10929,3.805,4.204,1000
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_79.txt,0.006388897644440332,1403,12567,4.396,5.739,1075
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_82.txt,0.008284060432220852,1077,9600,3.355,4.581,180
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_83.txt,0.006055168100928532,1486,13362,5.211,5.161,1395
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_84.txt,0.007555023377808188,1185,10600,3.167,4.849,281
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_85.txt,0.006946827780161114,1296,11659,4.215,4.494,758
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_86.txt,0.007111210606928703,1258,11245,4.572,4.882,646
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_87.txt,0.006024096385542169,1494,13437,5.63,5.161,82
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_90.txt,0.007898534567121286,1137,10202,4.18,4.669,51
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_91.txt,0.006580490250288845,1364,12234,5.065,5.028,113
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_94.txt,0.006432926986951058,1391,12438,4.41,5.054,1040
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_95.txt,0.006603600293901543,1361,12223,5.484,5.405,1008
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_96.txt,0.006147630342086952,1453,12970,5.399,5.874,518
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_97.txt,0.006960320966287647,1286,11502,3.634,5.215,462
