"Graph Name","Density","Node Count","Edge Count","DFS Time (ms)","BFS Time (ms)","Start Node","BFS_Mean","DFS_Mean","Diff","Log_Diff","Log_Ratio","Ratio","Speedup"
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_49.txt",0.00723262936783925,1239,11094,1.243,1.404,163,1.3954,1.2312,-0.1642,-0.125191808980467,-0.125191808980467,0.882327647986241,1.13336582196231
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_150.txt",0.00793017378308803,1131,10135,1.138,1.292,822,1.2886,1.1428,-0.1458,-0.120074966347924,-0.120074966347924,0.886853950023281,1.12758137906895
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_401.txt",0.00706004227188036,1277,11504,1.294,1.473,1078,1.446,1.2792,-0.1668,-0.122566241198966,-0.122566241198966,0.884647302904564,1.13039399624765
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_377.txt",0.00648202249535694,1385,12425,1.434,1.597,714,1.5752,1.3844,-0.1908,-0.129115415563727,-0.129115415563727,0.878872524123921,1.13782143889049
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_35.txt",0.00621970524883146,1443,12942,1.444,1.626,1243,1.626,1.4378,-0.1882,-0.123008843557985,-0.123008843557985,0.884255842558426,1.13089442203366
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_116.txt",0.00701173399687744,1281,11497,1.279,1.451,687,1.451,1.279,-0.172,-0.126174451305345,-0.126174451305345,0.881461061337009,1.13448006254887
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_384.txt",0.00852854757686447,1048,9358,1.049,1.203,857,1.1864,1.0472,-0.1392,-0.124803576228032,-0.124803576228032,0.882670262980445,1.13292589763178
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_112.txt",0.00646809581569589,1393,12542,1.391,1.583,1157,1.583,1.3884,-0.1946,-0.131169775893381,-0.131169775893381,0.87706885660139,1.14016133679055
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_303.txt",0.00687603913899828,1307,11737,1.301,1.513,713,1.4894,1.3082,-0.1812,-0.129721207749433,-0.129721207749433,0.878340271250168,1.1385109310503
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_414.txt",0.0064653757794552,1386,12411,1.383,1.618,78,1.566,1.3668,-0.1992,-0.136052356309612,-0.136052356309612,0.8727969348659,1.14574187884109
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_251.txt",0.00616054907292021,1456,13051,1.453,1.657,841,1.628,1.4438,-0.1842,-0.120073740857425,-0.120073740857425,0.886855036855037,1.12757999722953
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_373.txt",0.00649400497527921,1389,12520,1.401,1.604,1082,1.593,1.3932,-0.1998,-0.134015771418202,-0.134015771418202,0.874576271186441,1.14341085271318
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_121.txt",0.00722955302103354,1244,11179,1.245,1.428,714,1.4196,1.2402,-0.1794,-0.135102484856564,-0.135102484856564,0.873626373626374,1.14465408805031
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_138.txt",0.00599552464965534,1498,13445,1.496,1.683,1048,1.6792,1.4818,-0.1974,-0.125059924523867,-0.125059924523867,0.882444020962363,1.13321635848293
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_302.txt",0.00598754725372471,1500,13463,1.5,1.699,356,1.6804,1.4926,-0.1878,-0.11851229459794,-0.11851229459794,0.888240895024994,1.12582071552995
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_216.txt",0.00844002955073319,1063,9528,1.321,1.235,992,1.2308,1.1156,-0.1152,-0.098271987694553,-0.098271987694553,0.906402339941501,1.10326281821441
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_232.txt",0.00599010963461091,1496,13397,1.489,1.695,574,1.6894,1.4834,-0.206,-0.130036685990939,-0.130036685990939,0.87806321771043,1.13887016313874
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_388.txt",0.00692354973653274,1295,11602,1.304,1.479,381,1.4668,1.2914,-0.1754,-0.127356256004804,-0.127356256004805,0.880419961821652,1.13582158897321
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_282.txt",0.00790779921821679,1136,10196,1.14,1.29,546,1.2772,1.1372,-0.14,-0.116101081063782,-0.116101081063782,0.890385217663639,1.12310939148786
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_262.txt",0.0075461127936413,1194,10749,1.197,1.367,268,1.366,1.1992,-0.1668,-0.130232093342348,-0.130232093342347,0.877891654465593,1.13909272848566
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_111.txt",0.006535843471493,1372,12294,1.379,1.573,574,1.5534,1.3684,-0.185,-0.126803902882097,-0.126803902882097,0.880906398867002,1.13519438760596
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_158.txt",0.00670176500930723,1336,11953,1.319,1.527,682,1.5158,1.322,-0.1938,-0.136797610966297,-0.136797610966297,0.872146721203325,1.14659606656581
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_215.txt",0.0076864373015222,1169,10495,1.174,1.332,1125,1.3832,1.2386,-0.1446,-0.11041794586512,-0.11041794586512,0.89545980335454,1.11674471177135
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_243.txt",0.00668799393621883,1340,12000,1.343,1.523,520,1.5036,1.3376,-0.166,-0.116985269359586,-0.116985269359586,0.889598297419526,1.1241028708134
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_319.txt",0.00805886757211519,1115,10010,1.115,1.276,605,1.2678,1.1132,-0.1546,-0.13004436419833,-0.13004436419833,0.878056475784824,1.13887890765361
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_95.txt",0.00653067763685596,1378,12392,1.37,1.572,989,1.5752,1.374,-0.2012,-0.136656054542621,-0.136656054542621,0.872270187912646,1.14643377001456
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_426.txt",0.00657312815347899,1358,12113,1.359,1.532,1312,1.5332,1.3498,-0.1834,-0.127400621197094,-0.127400621197094,0.88038090268719,1.13587198103423
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_437.txt",0.00889529632044602,1002,8922,1.002,1.148,422,1.1354,0.9934,-0.142,-0.133606888063376,-0.133606888063376,0.874933943984499,1.14294342661566
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_324.txt",0.00618603904686379,1456,13105,1.457,1.657,1440,1.6462,1.4544,-0.1918,-0.123876157115329,-0.123876157115329,0.88348924796501,1.13187568756876
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_82.txt",0.00777647957578753,1156,10383,1.158,1.321,614,1.3108,1.1498,-0.161,-0.131049623635469,-0.131049623635469,0.877174244736039,1.14002435206123
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_218.txt",0.00757051510736119,1182,10568,1.197,1.36,655,1.3428,1.1894,-0.1534,-0.121308007833387,-0.121308007833387,0.88576109621686,1.12897259122247
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_353.txt",0.00809822745605395,1107,9915,1.119,1.259,217,1.2576,1.1154,-0.1422,-0.119992057719489,-0.119992057719489,0.886927480916031,1.12748789671867
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_99.txt",0.00803777463204638,1113,9948,1.124,1.27,311,1.2678,1.12,-0.1478,-0.123954429560926,-0.123954429560926,0.883420097807225,1.13196428571429
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_77.txt",0.00771349129665251,1164,10442,1.175,1.329,786,1.3296,1.169,-0.1606,-0.128729462629115,-0.128729462629115,0.879211793020457,1.13738237810094
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_132.txt",0.0062856798818764,1424,12737,1.427,1.609,465,1.5886,1.408,-0.1806,-0.120682867481044,-0.120682867481044,0.886314994334634,1.12826704545455
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_254.txt",0.00818760555630139,1099,9880,1.095,1.261,521,1.2564,1.0952,-0.1612,-0.137313493690252,-0.137313493690252,0.871696911811525,1.14718772826881
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_214.txt",0.00622167343871891,1446,13000,1.519,1.626,941,1.6156,1.4418,-0.1738,-0.11381407171878,-0.11381407171878,0.892423867293885,1.12054376473852
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_463.txt",0.00868443921172876,1035,9294,1.046,1.187,507,1.1764,1.0452,-0.1312,-0.118250673033383,-0.118250673033383,0.888473308398504,1.12552621507845
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_448.txt",0.00687010789083986,1305,11691,1.305,1.498,927,1.4708,1.297,-0.1738,-0.125752565110673,-0.125752565110673,0.881833016045689,1.13400154202005
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_488.txt",0.00782660034628539,1144,10234,1.145,1.31,92,1.3046,1.1446,-0.16,-0.130841249386994,-0.130841249386994,0.877357044304768,1.13978682509174
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_16.txt",0.00699783022412936,1285,11546,1.288,1.469,1146,1.4576,1.2796,-0.178,-0.130243718430331,-0.130243718430331,0.87788144895719,1.13910597061582
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_307.txt",0.0063469040261624,1414,12681,1.414,1.603,1402,1.5934,1.4136,-0.1798,-0.119730455940779,-0.119730455940779,0.88715953307393,1.12719298245614
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_181.txt",0.00622253065001157,1441,12912,1.439,1.642,1269,1.6268,1.4394,-0.1874,-0.122388534959366,-0.122388534959366,0.884804524219326,1.1301931360289
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_185.txt",0.0087255580386685,1029,9230,1.028,1.187,390,1.174,1.026,-0.148,-0.134748974657327,-0.134748974657327,0.873935264054515,1.14424951267057
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_266.txt",0.00827765786137664,1081,9664,1.077,1.239,326,1.2184,1.0778,-0.1406,-0.122616596081556,-0.122616596081556,0.884602757715036,1.13045091853776
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_129.txt",0.0072274727277461,1240,11104,1.238,1.414,1217,1.4072,1.2384,-0.1688,-0.127781690587886,-0.127781690587886,0.880045480386583,1.13630490956072
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_63.txt",0.00663384457943557,1353,12135,1.359,1.535,896,1.5166,1.3482,-0.1684,-0.117700617847497,-0.117700617847497,0.888962152182514,1.12490728378579
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_415.txt",0.00675533724735279,1324,11833,1.326,1.501,192,1.5,1.3238,-0.1762,-0.124958719405479,-0.124958719405479,0.882533333333333,1.13310167699048
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_458.txt",0.00599326996238466,1497,13422,1.482,1.711,34,1.6836,1.478,-0.2056,-0.130244535388269,-0.130244535388268,0.877880731765265,1.13910690121786
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_153.txt",0.00856500215081986,1048,9398,1.056,1.195,634,1.1838,1.0556,-0.1282,-0.114620277627456,-0.114620277627456,0.891704679844568,1.12144751799924
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_459.txt",0.00691047998111107,1289,11473,1.287,1.471,664,1.4644,1.2854,-0.179,-0.130375648308896,-0.130375648308896,0.877765637803879,1.13925626264198
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_12.txt",0.00753965219902983,1189,10650,1.184,1.362,409,1.351,1.1814,-0.1696,-0.134144883087064,-0.134144883087064,0.874463360473723,1.1435584899272
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_398.txt",0.00643571057915755,1397,12551,1.389,1.586,519,1.57,1.3826,-0.1874,-0.127109834831189,-0.127109834831189,0.880636942675159,1.13554173296687
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_379.txt",0.00707666186892981,1269,11387,1.277,1.453,694,1.4454,1.2684,-0.177,-0.130629836184688,-0.130629836184688,0.877542548775425,1.139545884579
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_391.txt",0.00662950432377964,1354,12145,1.406,1.55,593,1.532,1.3568,-0.1752,-0.121445085262898,-0.121445085262898,0.885639686684073,1.12912735849057
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_179.txt",0.0068318496400067,1312,11751,1.305,1.5,1232,1.4852,1.3006,-0.1846,-0.132723746867874,-0.132723746867874,0.875706975491516,1.14193449177303
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_1.txt",0.00692648920414406,1294,11589,1.286,1.471,44,1.4498,1.2794,-0.1704,-0.12503439785074,-0.12503439785074,0.882466547109946,1.13318743160857
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_354.txt",0.00753345859797364,1193,10713,1.204,1.371,505,1.3608,1.1964,-0.1644,-0.128755714325859,-0.128755714325859,0.879188712522046,1.13741223671013
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_240.txt",0.00771380334167782,1158,10335,1.162,1.304,279,1.319,1.172,-0.147,-0.118162182580357,-0.118162182580357,0.88855193328279,1.12542662116041
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_148.txt",0.00641361390968564,1396,12490,1.39,1.588,300,1.5942,1.3884,-0.2058,-0.138220038006192,-0.138220038006192,0.870907038012796,1.14822817631806
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_258.txt",0.00663980042218384,1351,12110,1.357,1.552,885,1.5384,1.3488,-0.1896,-0.131527607026979,-0.131527607026979,0.876755070202808,1.14056939501779
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_18.txt",0.00657672505233625,1364,12227,1.34,1.551,591,1.5336,1.3524,-0.1812,-0.125737120897704,-0.125737120897704,0.881846635367762,1.13398402839397
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_447.txt",0.00890979840914789,1007,9026,1.01,1.171,236,1.1526,1.0064,-0.1462,-0.13564065305639,-0.13564065305639,0.873156342182891,1.14527027027027
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_248.txt",0.00660479416956101,1352,12064,1.357,1.526,394,1.5168,1.354,-0.1628,-0.113539678028537,-0.113539678028537,0.892668776371308,1.12023633677991
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_175.txt",0.00844209598348671,1057,9423,1.074,1.206,26,1.2164,1.0668,-0.1496,-0.13123216349535,-0.13123216349535,0.877014140085498,1.14023247094113
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_163.txt",0.0063236792028236,1424,12814,1.416,1.608,1313,1.609,1.4164,-0.1926,-0.127494426754635,-0.127494426754635,0.880298321939093,1.1359785371364
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_381.txt",0.00627706792857248,1430,12827,1.412,1.62,146,1.6128,1.4192,-0.1936,-0.127878466321734,-0.127878466321734,0.879960317460317,1.13641488162345
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_93.txt",0.00644692481221647,1392,12483,1.388,1.571,655,1.5638,1.3852,-0.1786,-0.121274223162147,-0.121274223162147,0.885791021869804,1.12893444989893
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_277.txt",0.00793495404361777,1135,10213,1.154,1.452,885,1.3234,1.1364,-0.187,-0.152338811597926,-0.152338811597926,0.858697294846607,1.1645547342485
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_470.txt",0.00747828322199032,1197,10706,1.2,1.363,310,1.3496,1.1928,-0.1568,-0.12350476778123,-0.12350476778123,0.883817427385892,1.13145539906103
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_141.txt",0.00770254486976324,1168,10499,1.188,1.357,509,1.3276,1.177,-0.1506,-0.120403972585543,-0.120403972585543,0.886562217535402,1.12795242141037
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_208.txt",0.0060925164658274,1478,13300,1.475,1.667,1396,1.653,1.4704,-0.1826,-0.117057346219602,-0.117057346219602,0.889534180278282,1.12418389553863
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_478.txt",0.00655657931982049,1374,12369,1.383,1.609,201,1.5772,1.3734,-0.2038,-0.138361705816896,-0.138361705816896,0.870783667258433,1.14839085481287
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_194.txt",0.00767360156958689,1164,10388,1.17,1.333,1048,1.3178,1.163,-0.1548,-0.124960805961055,-0.124960805961055,0.882531491880407,1.13310404127257
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_188.txt",0.00635483108906213,1411,12643,1.404,1.6,1402,1.5828,1.399,-0.1838,-0.123437734845788,-0.123437734845788,0.883876674248168,1.1313795568263
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_370.txt",0.00615699042277621,1451,12954,1.44,1.626,154,1.6246,1.442,-0.1826,-0.119230592771959,-0.119230592771959,0.887603102302105,1.12662968099861
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_167.txt",0.00737659607864547,1211,10809,1.22,1.404,392,1.3598,1.2064,-0.1534,-0.119696911838668,-0.119696911838668,0.887189292543021,1.12715517241379
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_295.txt",0.00802615649292723,1121,10077,1.143,1.306,682,1.2828,1.1316,-0.1512,-0.125412628391588,-0.125412628391588,0.882132834424696,1.13361611876988
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_229.txt",0.00739523418241578,1218,10962,1.212,1.412,470,1.383,1.2152,-0.1678,-0.129346380383195,-0.129346380383195,0.878669558929863,1.13808426596445
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_3.txt",0.00875,1025,9184,1.028,1.184,328,1.1766,1.0268,-0.1498,-0.13618175343337,-0.13618175343337,0.872684004759476,1.14589014413712
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_193.txt",0.00848861841160419,1056,9457,1.071,1.232,196,1.204,1.0586,-0.1454,-0.128702066444879,-0.128702066444879,0.879235880398671,1.13735121859059
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_493.txt",0.00869548840319042,1031,9234,1.028,1.174,368,1.1568,1.0298,-0.127,-0.116292963792459,-0.116292963792459,0.89021438450899,1.1233249174597
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_39.txt",0.00801332009636767,1119,10025,1.12,1.28,786,1.2638,1.1148,-0.149,-0.125448038731562,-0.125448038731562,0.88210159835417,1.13365626121277
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_438.txt",0.00858294856671752,1043,9328,1.046,1.195,956,1.1794,1.0462,-0.1332,-0.119841282629893,-0.119841282629893,0.887061217568255,1.12731791244504
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_356.txt",0.00624320680447114,1438,12901,1.453,1.646,737,1.6298,1.4296,-0.2002,-0.131062623040901,-0.131062623040901,0.877162842066511,1.14003917179631
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_252.txt",0.00653540162478587,1380,12437,1.379,1.597,423,1.5636,1.375,-0.1886,-0.128537123818128,-0.128537123818128,0.879380915835252,1.13716363636364
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_347.txt",0.00770375707332838,1162,10393,1.168,1.335,622,1.316,1.1622,-0.1538,-0.124282072244257,-0.124282072244257,0.883130699088146,1.13233522629496
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_484.txt",0.00609017493535839,1474,13223,1.469,1.68,194,1.6662,1.4604,-0.2058,-0.131835213759327,-0.131835213759327,0.876485415916457,1.14092029580937
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_323.txt",0.00797836752899197,1121,10017,1.117,1.294,324,1.276,1.1154,-0.1606,-0.134517099949282,-0.134517099949282,0.874137931034483,1.1439842209073
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_363.txt",0.00741682559864378,1210,10850,1.205,1.364,1021,1.3536,1.2036,-0.15,-0.117450644096069,-0.117450644096069,0.88918439716312,1.12462612163509
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_130.txt",0.0087686890261502,1020,9114,1.026,1.158,147,1.1494,1.0228,-0.1266,-0.11669610265661,-0.11669610265661,0.88985557682269,1.12377786468518
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_15.txt",0.00658219856534849,1356,12094,1.35,1.53,1346,1.5198,1.3464,-0.1734,-0.121144383359088,-0.121144383359088,0.885906040268456,1.12878787878788
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_247.txt",0.00725457798178403,1234,11038,1.228,1.402,246,1.391,1.2228,-0.1682,-0.128879601906763,-0.128879601906763,0.879079798705967,1.13755315668956
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_279.txt",0.00830486664151607,1078,9642,1.083,1.24,565,1.222,1.0764,-0.1456,-0.12686672087879,-0.12686672087879,0.880851063829787,1.13526570048309
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_371.txt",0.00820832602906681,1095,9833,1.109,1.255,258,1.2414,1.098,-0.1434,-0.122749431910076,-0.122749431910076,0.884485258579024,1.13060109289617
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_326.txt",0.00783118893355114,1144,10240,1.151,1.306,196,1.2934,1.1384,-0.155,-0.12765064223685,-0.12765064223685,0.88016081645276,1.13615600843289
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_368.txt",0.00613775921570597,1467,13200,1.483,1.659,156,1.638,1.4582,-0.1798,-0.116273187040685,-0.116273187040685,0.89023199023199,1.12330270196132
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_114.txt",0.00602697598842588,1484,13264,1.475,1.683,160,1.6536,1.46,-0.1936,-0.124518293665176,-0.124518293665176,0.882922109337204,1.13260273972603
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_340.txt",0.00869466519582461,1033,9269,1.044,1.216,120,1.1754,1.0322,-0.1432,-0.129916068463923,-0.129916068463923,0.87816913391186,1.13873280372021
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_221.txt",0.00609157601821401,1475,13244,1.472,1.692,157,1.66,1.4612,-0.1988,-0.127559586429461,-0.127559586429461,0.880240963855422,1.1360525595401
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_107.txt",0.00888895482824446,1006,8987,1.011,1.153,848,1.1348,1.0042,-0.1306,-0.122265219334091,-0.122265219334091,0.88491364117025,1.13005377414858
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_88.txt",0.00652064227930621,1377,12355,1.377,1.576,566,1.5464,1.3668,-0.1796,-0.123457407652984,-0.123457407652984,0.883859286083808,1.13140181445713
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_13.txt",0.00715164818433273,1256,11273,1.251,1.431,663,1.417,1.2492,-0.1678,-0.126038614281757,-0.126038614281757,0.881580804516584,1.13432596861992
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_2.txt",0.00826936247201807,1084,9708,1.102,1.23,716,1.2256,1.0894,-0.1362,-0.117803434036753,-0.117803434036753,0.888870757180157,1.12502294841197
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_440.txt",0.00866746212206488,1033,9240,1.042,1.191,710,1.1774,1.0312,-0.1462,-0.132585444969183,-0.132585444969183,0.875828095804315,1.14177657098526
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_226.txt",0.00888145306106428,1010,9051,1.017,1.154,674,1.152,1.0104,-0.1416,-0.131153270219555,-0.131153270219555,0.877083333333333,1.14014251781473
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_341.txt",0.00777026619364804,1152,10303,1.148,1.319,164,1.3098,1.149,-0.1608,-0.130982454935198,-0.130982454935198,0.877233165368759,1.13994778067885
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_325.txt",0.00769856835981801,1162,10386,1.154,1.319,392,1.3124,1.1538,-0.1586,-0.128796679264158,-0.128796679264158,0.879152697348369,1.1374588316866
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_212.txt",0.00679244510974641,1327,11952,1.34,1.528,218,1.519,1.3236,-0.1954,-0.137696926548316,-0.137696926548316,0.871362738643845,1.14762768207918
